category,city,end_time,name,site_lat,site_lng,site_name,start_time
建材五金,北京市,2018-10-13,2018第十七届中国国际住宅产业博览会暨建筑工业化产品与设备博览会,40.0771398326,116.55524372,中国国际展览中心新馆,2018-10-11
食品饮料,北京市,2018-11-18,2018第十八届北京国际有机食品和绿色食品博览会,39.9678796505,116.449740311,中国国际展览中心,2018-11-16
孕婴童,上海市,2018-10-18,2018第十七届中国国际玩具及教育设备展览会,31.2131561422,121.572795285,上海新国际博览中心,2018-10-16
动漫游戏,上海市,2018-10-18,2018中国上海玩具品牌授权展,31.2131561422,121.572795285,上海新国际博览中心,2018-10-16
奢侈品,长沙市,2018-11-20,2018芒果国际珠宝展,28.2406228614,113.05593445,湖南国际会展中心,2018-11-16
消费电子,北京市,2018-10-20,2018第三届北京国际虚拟现实与增强现实博览会,39.787259149,116.532675762,北京亦创国际会展中心,2018-10-18
食品饮料,厦门市,2018-10-22,第九届中国厦门国际茶业博览会秋季,24.4735054247,118.189009566,厦门国际会展中心,2018-10-18
食品饮料,北京市,2018-10-22,第十届中国国际茶业及茶艺博览会,39.9678796505,116.449740311,中国国际展览中心,2018-10-20
孕婴童,上海市,2018-10-18,2018中国国际婴童用品展览会,31.2131561422,121.572795285,上海新国际博览中心,2018-10-16
机械工业,上海市,2018-10-23,2018中国上海国际紧固件工业博览会,31.1883954089,121.496502454,上海世博展览馆,2018-10-21
运输物流,大连市,2018-10-25,2018第十三届中国大连国际海事展览会,38.8911471992,121.598369651,大连世界博览广场,2018-10-23
美容美发,武汉市,2018-10-25,2018中国武汉国际美容美发美体化妆用品博览会,30.585598843,114.280230907,武汉国际会展中心,2018-10-23
印刷包装,上海市,2018-10-28,2018第七届中国国际全印展,31.2131561422,121.572795285,上海新国际博览中心,2018-10-24
孕婴童,上海市,2018-10-18,2018上海国际学期教育及装备展览会,31.2131561422,121.572795285,上海新国际博览中心,2018-10-16
食品饮料,厦门市,2018-10-22,2018第十届中国厦门国际素食暨有机食品展览会,24.4735054247,118.189009566,厦门国际会展中心,2018-10-18
汽摩配件,义乌市,2018-10-23,2018中国义乌汽摩配用品交易会,29.3180339775,120.11986657,义乌国际博览中心,2018-10-21
美容美发,青岛市,2018-10-20,2018中国青岛国际美容美发化妆品博会,36.1104007468,120.480622379,青岛国际会展中心,2018-10-18
文化艺术,北京市,2018-10-28,2018第十三届中国北京国际文化创意产业博览会,39.9678796505,116.449740311,中国国际展览中心,2018-10-25
化工橡塑,上海市,2018-09-21,2018第十七届中国国际化工展览会,31.2131561422,121.572795285,上海新国际博览中心,2018-09-19
建材五金,上海市,2018-10-24,2018中国国际五金展,31.1954553942,121.308713553,国家会展中心上海,2018-10-22
体育休闲,青岛市,2018-10-28,2018青岛国际时尚健身运动展,36.1104007468,120.480622379,青岛国际会展中心,2018-10-26
广告媒体,上海市,2018-09-21,2018中国上海国际广告展,31.2131561422,121.572795285,上海新国际博览中心,2018-09-19
建材五金,成都市,2018-09-22,2018年第五届西部门窗博览会,30.5634611427,104.08172949,成都世纪城新国际会展中心,2018-09-20
环保水处理,上海市,2018-09-21,2018第十四届中国国际水处理化学品展览会暨2018中国国际工业水处理技术与装备展览会,31.2131561422,121.572795285,上海新国际博览中心,2018-09-19
化工橡塑,上海市,2018-09-21,2018第二十一届中国国际胶粘剂及密封剂展览会,31.2131561422,121.572795285,上海新国际博览中心,2018-09-19
机械工业,合肥市,2018-10-28,2018中国合肥国际机床及工模具展览会,31.7614086517,117.303549887,合肥滨湖国际会展中心,2018-10-26
汽摩配件,上海市,2018-09-22,2018国际车用仪表及传感器技术产品展览会,31.1954553942,121.308713553,国家会展中心上海,2018-09-20
汽摩配件,上海市,2018-09-22,2018中国上海国际汽车涂料涂装技术展览会,31.1954553942,121.308713553,国家会展中心上海,2018-09-20
食品饮料,北京市,2018-09-22,2018第十六届中国国际肉类工业展览会,39.9678796505,116.449740311,中国国际展览中心,2018-09-20
食品饮料,济南市,2018-10-28,2018中国茶叶博览会,36.6923183256,117.130223505,济南国际会展中心,2018-10-25
印刷包装,上海市,2018-09-22,2018中国上海国际3D打印与汽车智造展览会,31.1954553942,121.308713553,国家会展中心上海,2018-09-20
印刷包装,上海市,2018-09-21,2018上海国际包装制品与材料展览会,31.1883954089,121.496502454,上海世博展览馆,2018-09-19
汽摩配件,上海市,2018-09-22,2018中国上海国际车用滤清器技术产品展览会,31.1954553942,121.308713553,国家会展中心上海,2018-09-20
机械工业,广州市,2018-09-22,广州国际数控机床展览会,23.1499658876,113.263495803,中国进出口商品交易会展馆琶洲馆,2018-09-20
建材五金,上海市,2018-09-28,第八届中国国际管材展览会,31.2131561422,121.572795285,上海新国际博览中心,2018-09-26
文化教育,上海市,2018-09-28,2018中国国际教育装备上海博览会,31.1883954089,121.496502454,上海世博展览馆,2018-09-26
食品饮料,上海市,2018-09-23,2018中国国际养生食品博览会,31.1737721999,121.434634495,上海光大会展中心,2018-09-20
电子电力,上海市,2018-09-29,2018中国国际线缆及线材技术展览会,31.2131561422,121.572795285,上海新国际博览中心,2018-09-26
建材五金,临沂市,2018-09-22,2018第67届秋季全国五金商品交易会,35.0249309423,118.417878758,临沂国际会展中心,2018-09-20
汽摩配件,上海市,2018-09-22,2018中国国际汽车商品交易会,31.1954553942,121.308713553,国家会展中心上海,2018-09-20
信息通信,北京市,2018-09-29,2018年中国国际信息通信展览会,40.0050493821,116.396532673,北京国家会议中心,2018-09-26
机械工业,广州市,2018-09-29,2018中国广州国际机器人智能装备及制造技术展览会,23.1499658876,113.263495803,中国进出口商品交易会展馆琶洲馆,2018-09-27
建材五金,北京市,2018-09-30,2018北京国际家装建材智能家居展暨国际设计博览会,40.0771398326,116.55524372,中国国际展览中心新馆,2018-09-27
建材五金,上海市,2018-09-07,第二十四届中国国际复合材料工业技术展览会,31.1883954089,121.496502454,上海世博展览馆,2018-09-05
文化教育,北京市,2018-09-29,2018中国北京国际现代教育新技术装备展览会,39.9678796505,116.449740311,中国国际展览中心,2018-09-27
文化教育,北京市,2018-09-29,2018中国北京国际幼教产业及幼教装备展览会,39.9678796505,116.449740311,中国国际展览中心,2018-09-27
钢铁冶金,上海市,2018-09-22,2018第十六届中国国际轴承及其专用装备展览会,31.1883954089,121.496502454,上海世博展览馆,2018-09-19
消费电子,青岛市,2018-09-29,2018青岛国际自动售货机及自助服务产品展览会,36.1052149013,120.384428184,青岛国际展览中心,2018-09-27
建材五金,重庆市,2018-09-29,2018重庆国际建筑装饰博览会,29.7248231346,106.548697024,重庆国际博览中心,2018-09-27
机械工业,武汉市,2018-09-09,2018第七届武汉国际机床展览会,30.5133201709,114.248155501,武汉国际博览中心,2018-09-06
电子电力,北京市,2018-09-07,2018中国国际核电工业装备展览会,39.9678796505,116.449740311,中国国际展览中心,2018-09-05
化工橡塑,武汉市,2018-09-09,2018中国武汉国际塑料橡胶机械及材料展,30.5133201709,114.248155501,武汉国际博览中心,2018-09-06
汽摩配件,东莞市,2018-10-05,第十八届广东国际汽车展示交易会秋季,22.9062440963,113.667281334,广东现代国际展览中心,2018-09-30
交通工具,成都市,2018-09-16,第二十一届成都国际汽车展览会,30.5634611427,104.08172949,成都世纪城新国际会展中心,2018-09-07
食品饮料,厦门市,2018-09-11,2018中国厦门国际葡萄酒及烈酒展览会,24.4732291388,118.190039713,厦门国际会议展览中心,2018-09-08
汽摩配件,西安市,2018-09-09,2018中国西安国际润滑油脂养护用品及技术设备展览会,34.1984983364,108.893361387,西安绿地笔克国际会展中心,2018-09-07
能源矿产,杭州市,2018-09-06,第二十届中国国际气体技术设备与应用展览会,30.2376577306,120.245041002,杭州国际博览中心,2018-09-05
建材五金,邢台市,2018-09-12,2018中国沙河国际玻璃工业展览会,36.9386354593,114.283092502,沙河国际会展中心,2018-09-09
文化教育,西安市,2018-09-10,第九届中国西部文化产业博览会,34.2021162501,108.957182968,西安曲江国际会展中心,2018-09-07
食品饮料,广州市,2018-09-09,2018广州国际特色食品饮料展览会,23.1499658876,113.263495803,中国进出口商品交易会展馆琶洲馆,2018-09-07
奢侈品,深圳市,2018-09-17,2018深圳国际珠宝展览会,22.5363839471,114.066517985,深圳会展中心,2018-09-13
机械工业,深圳市,2018-09-14,2018深圳国际工业自动化及机器人展览会,22.5363839471,114.066517985,深圳会展中心,2018-09-12
创业加盟,上海市,2018-09-16,2018海外置业移民投资上海展览会,31.298772065,121.520237676,上海国际会议中心,2018-09-14
食品饮料,长春市,2018-09-17,2018第七届中国长春国际茶产业博览会,43.8427197923,125.402298713,长春国际会展中心,2018-09-14
食品饮料,长沙市,2018-09-16,2018中国食品餐饮博览会,28.1826852986,112.98852296,长沙国际会展中心,2018-09-13
建材五金,宁波市,2018-09-15,2018第九届宁波五金机械装备展览会,29.8852589659,121.579005973,宁波国际展览中心,2018-09-13
汽摩配件,青岛市,2018-09-17,2018青岛国际汽车工业秋季展览会,36.1104007468,120.480622379,青岛国际会展中心,2018-09-12
房产家居,上海市,2018-09-14,第二十四届中国国际家具展览会,31.2131561422,121.572795285,上海新国际博览中心,2018-09-11
旅游行业,北京市,2018-09-13,2018中国北京国际商务及会奖旅游展览会,40.0050493821,116.396532673,北京国家会议中心,2018-09-12
食品饮料,广州市,2018-09-16,2018广州国际生物技术博览会,23.1499658876,113.263495803,中国进出口商品交易会展馆琶洲馆,2018-09-14
交通工具,南京市,2018-09-16,2018中国国际新能源汽车及配套产业博览会,32.0822187335,118.813278296,南京国际展览中心,2018-09-14
食品饮料,济南市,2018-09-17,2018第十三届中国北方茶业博览交易会,36.6410208515,117.030675538,济南舜耕国际会展中心,2018-09-14
医疗保健,广州市,2018-09-16,2018广州国际健康保健产业博览会,23.1499658876,113.263495803,中国进出口商品交易会展馆琶洲馆,2018-09-14
医疗保健,北京市,2018-09-17,2018北京国际保健食品医药营养品展览会,39.9678796505,116.449740311,中国国际展览中心,2018-09-15
食品饮料,北京市,2018-09-17,2018中国国际咖啡展览会,39.9678796505,116.449740311,中国国际展览中心,2018-09-15
电子电力,乌鲁木齐市,2018-09-19,2018第四届亚欧电力技术装备展览会,43.884200728,87.6275464602,新疆国际会展中心,2018-09-17
环保水处理,乌鲁木齐市,2018-09-19,2018新疆环保水处理污泥处理技术展览会,43.884200728,87.6275464602,新疆国际会展中心,2018-09-17
房产家居,上海市,2018-09-14,第二十四届中国国际家具展之2018年摩登上海时尚家居展,31.1883954089,121.496502454,上海世博展览馆,2018-09-11
皮革鞋业,上海市,2018-08-31,2018中国国际皮革展,31.2131561422,121.572795285,上海新国际博览中心,2018-08-29
医疗保健,北京市,2018-08-31,2018中国国际健康服务业博览会暨保健养生食品展览会,39.9678796505,116.449740311,中国国际展览中心,2018-08-29
食品饮料,上海市,2018-08-31,2018上海国际餐饮博览会,31.2131561422,121.572795285,上海新国际博览中心,2018-08-29
医疗保健,北京市,2018-08-31,2018第二届中国北京国际中医药健康服务业博览会暨中医药健康服务业发展论坛,39.9678796505,116.449740311,中国国际展览中心,2018-08-29
食品饮料,上海市,2018-08-31,SFEC2018第十五届上海国际绿色食品及有机食品展览会,31.2131561422,121.572795285,上海新国际博览中心,2018-08-29
交通工具,上海市,2018-08-30,2018中国上海国际智慧停车展览会,31.298772065,121.520237676,上海国际会议中心,2018-08-29
机械工业,济南市,2018-09-01,2018济南国际数控机床展览会,36.6923183256,117.130223505,济南国际会展中心,2018-08-30
贸易进出口,乌鲁木齐市,2018-09-03,2018第六届中国亚欧博览会医疗器械与医药保健品展,43.884200728,87.6275464602,新疆国际会展中心,2018-08-30
农林牧渔,上海市,2018-08-31,2018第十三届上海国际渔业博览会,31.2131561422,121.572795285,上海新国际博览中心,2018-08-29
食品饮料,上海市,2018-08-31,2018第九届上海国际冷冻冷藏食品博览会,31.2131561422,121.572795285,上海新国际博览中心,2018-08-29
食品饮料,大连市,2018-09-03,2018中国大连国际茶产业博览会暨紫砂陶瓷茶具用品展,38.8911471992,121.598369651,大连世界博览广场,2018-08-31
贸易进出口,乌鲁木齐市,2018-09-03,2018第六届中国亚欧博览会,43.884200728,87.6275464602,新疆国际会展中心,2018-08-30
能源矿产,乌鲁木齐市,2018-09-19,2018新疆国际石油化工技术装备展览会,43.884200728,87.6275464602,新疆国际会展中心,2018-09-17
食品饮料,上海市,2018-09-06,2018上海国际生物发酵产品与技术装备展览会,31.2131561422,121.572795285,上海新国际博览中心,2018-09-04
